,Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model,NHTSAActionNumber,VehicleDescription,VehicleId
521,"Volkswagen Group of America, Inc.",22V807000,False,False,26/10/2022,SUSPENSION:CRITICAL FASTENERS,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Volkswagen Atlas FL and 2022-2023 Atlas Cross Sport vehicles.  The driver-side rear trailing arm bolts may not have been tightened properly, allowing them to loosen and fall out.","Unsecured bolts may cause the trailing arm to fracture, resulting in a sudden loss of vehicle control and increasing the risk of a crash.","Dealers will replace the driver side rear trailing arm bolts, free of charge.  Owner notification letters are expected to be mailed December 25, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42M2.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS,,2022 Volkswagen Atlas SUV FWD,16503
522,"Volkswagen Group of America, Inc.",22V152000,False,False,28/03/2022,AIR BAGS:SIDE/WINDOW,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2019-2020 Atlas, 2020-2023 Atlas Cross Sport, and 2021-2023 Atlas FL vehicles.  The door wiring harness electrical contacts may corrode, disrupting the electrical connection and delaying the deployment of the driver or passenger front side air bag during a side impact crash.",A delayed air bag deployment can increase the risk of injury.,"Dealers will secure and, as necessary, replace any the front door wiring harnesses showing a fault code, free of charge.  Owner notification letters were mailed June 20, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 97GF.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV AWD,16516
523,"Volkswagen Group of America, Inc.",22V152000,False,False,28/03/2022,AIR BAGS:SIDE/WINDOW,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2019-2020 Atlas, 2020-2023 Atlas Cross Sport, and 2021-2023 Atlas FL vehicles.  The door wiring harness electrical contacts may corrode, disrupting the electrical connection and delaying the deployment of the driver or passenger front side air bag during a side impact crash.",A delayed air bag deployment can increase the risk of injury.,"Dealers will secure and, as necessary, replace any the front door wiring harnesses showing a fault code, free of charge.  Owner notification letters were mailed June 20, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 97GF.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV FWD,16504
524,"Volkswagen Group of America, Inc.",22V245000,False,False,13/04/2022,"FUEL SYSTEM, GASOLINE:FUEL INJECTION SYSTEM:INJECTORS","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021-2022 Atlas FL and Atlas Cross Sport vehicles.  The long fuel injectors may have been assembled without filters.","Long fuel injectors with missing filters may leak fuel, increasing the risk of a fire.","Dealers will replace the long fuel injectors, free of charge.  Owner notification letters were mailed July 20, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 24iD.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV AWD,16516
525,"Volkswagen Group of America, Inc.",22V245000,False,False,13/04/2022,"FUEL SYSTEM, GASOLINE:FUEL INJECTION SYSTEM:INJECTORS","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021-2022 Atlas FL and Atlas Cross Sport vehicles.  The long fuel injectors may have been assembled without filters.","Long fuel injectors with missing filters may leak fuel, increasing the risk of a fire.","Dealers will replace the long fuel injectors, free of charge.  Owner notification letters were mailed July 20, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 24iD.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV FWD,16504
526,"Volkswagen Group of America, Inc.",22V514000,False,False,20/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021 Golf GTI, Jetta GLI, Jetta NF, Arteon FL, Tiguan LWB, 2022 Taos, Jetta PA, Tiguan PA, 2021-2022 Atlas Cross Sport, and Atlas FL vehicles.  The manufacturing process of the eMMC memory module in the infotainment system may cause the rearview camera image not to display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera that does not display an image reduces the driver's rear view, increasing the risk of a crash.","Dealers will update the infotainment software, free of charge.  Owner notification letters are expected to be mailed September 16, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV AWD,16516
527,"Volkswagen Group of America, Inc.",22V514000,False,False,20/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021 Golf GTI, Jetta GLI, Jetta NF, Arteon FL, Tiguan LWB, 2022 Taos, Jetta PA, Tiguan PA, 2021-2022 Atlas Cross Sport, and Atlas FL vehicles.  The manufacturing process of the eMMC memory module in the infotainment system may cause the rearview camera image not to display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera that does not display an image reduces the driver's rear view, increasing the risk of a crash.","Dealers will update the infotainment software, free of charge.  Owner notification letters are expected to be mailed September 16, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV FWD,16504
528,"Volkswagen Group of America, Inc.",22V657000,False,False,31/08/2022,TRAILER HITCHES,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Atlas and Atlas Cross Sport vehicles.  The trailer hitch bolts may have been insufficiently tightened.","Loose bolts may fall out, causing the remaining bolts to break, which could lead to separation of the trailer hitch and trailer, increasing the risk of a crash.","Dealers will tighten the trailer hitch bolts, free of charge.  Owner notification letters are expected to be mailed October 28, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 66N8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV AWD,16516
529,"Volkswagen Group of America, Inc.",22V657000,False,False,31/08/2022,TRAILER HITCHES,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Atlas and Atlas Cross Sport vehicles.  The trailer hitch bolts may have been insufficiently tightened.","Loose bolts may fall out, causing the remaining bolts to break, which could lead to separation of the trailer hitch and trailer, increasing the risk of a crash.","Dealers will tighten the trailer hitch bolts, free of charge.  Owner notification letters are expected to be mailed October 28, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 66N8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV FWD,16504
530,"Volkswagen Group of America, Inc.",22V753000,False,False,07/10/2022,ENGINE AND ENGINE COOLING:ENGINE:HARD PARTS INTERNAL/MECHANICAL,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021-2023 Audi Q5 Sportback, Q5, 2022-2023 Volkswagen Atlas FL, and Atlas Cross Sport vehicles.  The engine connecting rod bearings may become damaged, which can result in engine failure.","A damaged engine can result in engine failure and a stall, increasing the risk of a crash.  If the engine failure causes an oil leak, it can increase the risk of a fire.","Dealers will inspect and, if necessary, replace an affected engine, free of charge.  Owner notification letters are expected to be mailed December 6, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298 and Audi's customer service at 1-800-253-2834.  Volkswagen's numbers for this recall are 13i4 (VW) and 13i5 (Audi).","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV AWD,16516
531,"Volkswagen Group of America, Inc.",22V753000,False,False,07/10/2022,ENGINE AND ENGINE COOLING:ENGINE:HARD PARTS INTERNAL/MECHANICAL,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021-2023 Audi Q5 Sportback, Q5, 2022-2023 Volkswagen Atlas FL, and Atlas Cross Sport vehicles.  The engine connecting rod bearings may become damaged, which can result in engine failure.","A damaged engine can result in engine failure and a stall, increasing the risk of a crash.  If the engine failure causes an oil leak, it can increase the risk of a fire.","Dealers will inspect and, if necessary, replace an affected engine, free of charge.  Owner notification letters are expected to be mailed December 6, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298 and Audi's customer service at 1-800-253-2834.  Volkswagen's numbers for this recall are 13i4 (VW) and 13i5 (Audi).","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV FWD,16504
532,"Volkswagen Group of America, Inc.",22V807000,False,False,26/10/2022,SUSPENSION:CRITICAL FASTENERS,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Volkswagen Atlas FL and 2022-2023 Atlas Cross Sport vehicles.  The driver-side rear trailing arm bolts may not have been tightened properly, allowing them to loosen and fall out.","Unsecured bolts may cause the trailing arm to fracture, resulting in a sudden loss of vehicle control and increasing the risk of a crash.","Dealers will replace the driver side rear trailing arm bolts, free of charge.  Owner notification letters are expected to be mailed December 25, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42M2.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV AWD,16516
533,"Volkswagen Group of America, Inc.",22V807000,False,False,26/10/2022,SUSPENSION:CRITICAL FASTENERS,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Volkswagen Atlas FL and 2022-2023 Atlas Cross Sport vehicles.  The driver-side rear trailing arm bolts may not have been tightened properly, allowing them to loosen and fall out.","Unsecured bolts may cause the trailing arm to fracture, resulting in a sudden loss of vehicle control and increasing the risk of a crash.","Dealers will replace the driver side rear trailing arm bolts, free of charge.  Owner notification letters are expected to be mailed December 25, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42M2.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ATLAS CROSS SPORT,,2022 Volkswagen Atlas Cross Sport SUV FWD,16504
534,"Volkswagen Group of America, Inc.",22V163000,False,False,16/03/2022,ENGINE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Golf GTI and Golf R vehicles.  Certain driving situations, such as high acceleration driving maneuvers, may loosen the engine design cover.","A loose engine design cover may contact hot surfaces in the engine compartment and melt, increasing the risk of a fire.","Dealers will remove the engine design cover, free of charge.  Once parts become available, Volkswagen will provide a free updated engine design cover under a separate Service Action.    Owner notification letters were mailed by March 29, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 10H5.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,GOLF R,,2022 Volkswagen Golf R 4 DR AWD,16506
535,"Volkswagen Group of America, Inc.",22V542000,False,False,27/07/2022,VISIBILITY:SUN/MOON ROOF ASSEMBLY,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Golf R A8 and Golf GTI vehicles.  The touch switch for the sunroof may be too sensitive, allowing it to be inadvertently pressed.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 118, ""Power-Operated Window Systems.""","A sunroof switch that is inadvertently pressed can result in unintended auto-closure of the sunroof, increasing the risk of injury.","Dealers will replace the roof module switch, free of charge.  Owner notification letters are expected to be mailed September 23, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 60F6.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,GOLF R,,2022 Volkswagen Golf R 4 DR AWD,16506
536,"Volkswagen Group of America, Inc.",22V707000,False,False,21/09/2022,ENGINE AND ENGINE COOLING:COOLING SYSTEM:RADIATOR ASSEMBLY,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022-2023 Golf R A8 and Golf GTI vehicles.  The radiator may not have been attached correctly to the intercooler, which can result in a damaged coolant hose.","A damaged coolant hose can leak, causing the engine to overheat, and increasing the risk of fire.  In addition, large amounts of coolant spilling onto the roadway can increase the risk of a crash to other vehicles.","Dealers will inspect the radiator and replace any damaged parts, as necessary, free of charge.  Owner notification letters are expected to be mailed November 18, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 19Q8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,GOLF R,,2022 Volkswagen Golf R 4 DR AWD,16506
537,"Volkswagen Group of America, Inc.",22V823000,False,False,02/11/2022,BACK OVER PREVENTION:DISPLAY FUNCTION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Golf R A8, Audi S3, RS3 Sedan, Q4 E-Tron SUV, A3 Sedan, and 2022-2023 Volkswagen Golf GTI, and ID4 vehicles.  The rearview camera image may be blank or unresponsive when the vehicle is placed in reverse gear or when the park function is manually activated.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display can reduce the driver's rear visibility, increasing the risk of a crash.","Dealers will replace the rearview camera, free of charge.  Owner notification letters were mailed to Audi owners February 14, 2023.  Volkswagen owners will receive an owner notification letter once remedy parts become available.  Owners may contact Volkswagen's customer service at 1-800-893-5298 and Audi's customer service at 1-800-253-2834.  Volkswagen's numbers for this recall are (Volkswagen) 91EK and (Audi) 91EL.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,GOLF R,,2022 Volkswagen Golf R 4 DR AWD,16506
538,"Volkswagen Group of America, Inc.",22V764000,False,False,12/10/2022,BACK OVER PREVENTION:SOFTWARE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 ID4 vehicles.  The rearview camera image may be delayed or deactivated.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera with a delayed or deactivated image reduces the driver's view of what is behind the vehicle, increasing the risk of a crash.","Dealers will update the vehicle's software, free of charge.  Owner notification letters were mailed January 17, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91EG.",Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to www.nhtsa.gov.,2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV AWD,16517
539,"Volkswagen Group of America, Inc.",22V764000,False,False,12/10/2022,BACK OVER PREVENTION:SOFTWARE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 ID4 vehicles.  The rearview camera image may be delayed or deactivated.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera with a delayed or deactivated image reduces the driver's view of what is behind the vehicle, increasing the risk of a crash.","Dealers will update the vehicle's software, free of charge.  Owner notification letters were mailed January 17, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91EG.",Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to www.nhtsa.gov.,2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV RWD,16507
540,"Volkswagen Group of America, Inc.",22V823000,False,False,02/11/2022,BACK OVER PREVENTION:DISPLAY FUNCTION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Golf R A8, Audi S3, RS3 Sedan, Q4 E-Tron SUV, A3 Sedan, and 2022-2023 Volkswagen Golf GTI, and ID4 vehicles.  The rearview camera image may be blank or unresponsive when the vehicle is placed in reverse gear or when the park function is manually activated.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display can reduce the driver's rear visibility, increasing the risk of a crash.","Dealers will replace the rearview camera, free of charge.  Owner notification letters were mailed to Audi owners February 14, 2023.  Volkswagen owners will receive an owner notification letter once remedy parts become available.  Owners may contact Volkswagen's customer service at 1-800-893-5298 and Audi's customer service at 1-800-253-2834.  Volkswagen's numbers for this recall are (Volkswagen) 91EK and (Audi) 91EL.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV AWD,16517
541,"Volkswagen Group of America, Inc.",22V823000,False,False,02/11/2022,BACK OVER PREVENTION:DISPLAY FUNCTION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Golf R A8, Audi S3, RS3 Sedan, Q4 E-Tron SUV, A3 Sedan, and 2022-2023 Volkswagen Golf GTI, and ID4 vehicles.  The rearview camera image may be blank or unresponsive when the vehicle is placed in reverse gear or when the park function is manually activated.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display can reduce the driver's rear visibility, increasing the risk of a crash.","Dealers will replace the rearview camera, free of charge.  Owner notification letters were mailed to Audi owners February 14, 2023.  Volkswagen owners will receive an owner notification letter once remedy parts become available.  Owners may contact Volkswagen's customer service at 1-800-893-5298 and Audi's customer service at 1-800-253-2834.  Volkswagen's numbers for this recall are (Volkswagen) 91EK and (Audi) 91EL.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV RWD,16507
542,"Volkswagen Group of America, Inc.",23V312000,False,False,03/05/2023,STRUCTURE:BODY:DOOR:HANDLE:EXTERIOR,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021-2022 ID.4 vehicles.  The affected vehicles may have been manufactured with door handles that allow water to enter the circuit board assembly, which can cause the doors to open unexpectedly when the vehicle is subject to high lateral forces at speeds below 9 mph/15 kmh.",A vehicle door that opens unexpectedly while the vehicle is in motion increases the risk of injury.,"Dealers will update the vehicle software, and inspect the door handles as necessary, free of charge.  Interim owner notification letters informing owners of the safety risk were mailed June 30, 2023.  Owners will receive a second notice once remedy becomes available.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall are 57J5 and 57J8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV AWD,16517
543,"Volkswagen Group of America, Inc.",23V312000,False,False,03/05/2023,STRUCTURE:BODY:DOOR:HANDLE:EXTERIOR,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021-2022 ID.4 vehicles.  The affected vehicles may have been manufactured with door handles that allow water to enter the circuit board assembly, which can cause the doors to open unexpectedly when the vehicle is subject to high lateral forces at speeds below 9 mph/15 kmh.",A vehicle door that opens unexpectedly while the vehicle is in motion increases the risk of injury.,"Dealers will update the vehicle software, and inspect the door handles as necessary, free of charge.  Interim owner notification letters informing owners of the safety risk were mailed June 30, 2023.  Owners will receive a second notice once remedy becomes available.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall are 57J5 and 57J8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV RWD,16507
544,"Volkswagen Group of America, Inc.",23V436000,False,False,21/06/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 ID.4 vehicles.  The replacement infotainment central control unit (CCU) installed in the vehicle during a repair contains incorrect software that can cause the rearview camera image to be delayed or deactivated when reversing.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera with a delayed or deactivated image may reduce the driver's rear visibility, increasing the risk of a crash.","Dealers will update the software, free of charge.  Owner notification letters are expected to be mailed August 18, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 93S7.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV AWD,16517
545,"Volkswagen Group of America, Inc.",23V436000,False,False,21/06/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 ID.4 vehicles.  The replacement infotainment central control unit (CCU) installed in the vehicle during a repair contains incorrect software that can cause the rearview camera image to be delayed or deactivated when reversing.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera with a delayed or deactivated image may reduce the driver's rear visibility, increasing the risk of a crash.","Dealers will update the software, free of charge.  Owner notification letters are expected to be mailed August 18, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 93S7.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,ID.4,,2022 Volkswagen ID.4 SUV RWD,16507
546,"Volkswagen Group of America, Inc.",22V514000,False,False,20/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021 Golf GTI, Jetta GLI, Jetta NF, Arteon FL, Tiguan LWB, 2022 Taos, Jetta PA, Tiguan PA, 2021-2022 Atlas Cross Sport, and Atlas FL vehicles.  The manufacturing process of the eMMC memory module in the infotainment system may cause the rearview camera image not to display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera that does not display an image reduces the driver's rear view, increasing the risk of a crash.","Dealers will update the infotainment software, free of charge.  Owner notification letters are expected to be mailed September 16, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,JETTA,,2022 Volkswagen Jetta 4 DR FWD,16508
547,"Volkswagen Group of America, Inc.",21V651000,False,False,20/08/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:HOSES, LINES/PIPING, AND FITTINGS","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Taos vehicles.  The underhood fuel supply quick-connector may detach from the fuel supply line causing a fuel leak in the engine compartment.","A fuel leak may cause a stall, increasing the risk of a crash.  A fuel leak also increases the risk of fire in the presence of an ignition source.","Dealers will inspect the connection and replace the fuel supply line and connector as necessary, free of charge.  Owner notification letters were mailed August 31, 2021.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 20DB.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV AWD,16518
548,"Volkswagen Group of America, Inc.",21V651000,False,False,20/08/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:HOSES, LINES/PIPING, AND FITTINGS","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Taos vehicles.  The underhood fuel supply quick-connector may detach from the fuel supply line causing a fuel leak in the engine compartment.","A fuel leak may cause a stall, increasing the risk of a crash.  A fuel leak also increases the risk of fire in the presence of an ignition source.","Dealers will inspect the connection and replace the fuel supply line and connector as necessary, free of charge.  Owner notification letters were mailed August 31, 2021.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 20DB.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV FWD,16511
549,"Volkswagen Group of America, Inc.",21V615000,False,False,06/08/2021,ENGINE AND ENGINE COOLING:ENGINE:ENGINE CONTROL MODULE (ECU/ECM):SOFTWARE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Taos vehicles equipped with all-wheel drive.  The engine control unit (ECU) software may cause a stall when coming to a stop.",An engine stall increases the risk of a crash.,"Dealers will update the ECU software, free of charge.  Owner notification letters were mailed October 5, 2021.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 24HH.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV AWD,16518
550,"Volkswagen Group of America, Inc.",21V615000,False,False,06/08/2021,ENGINE AND ENGINE COOLING:ENGINE:ENGINE CONTROL MODULE (ECU/ECM):SOFTWARE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Taos vehicles equipped with all-wheel drive.  The engine control unit (ECU) software may cause a stall when coming to a stop.",An engine stall increases the risk of a crash.,"Dealers will update the ECU software, free of charge.  Owner notification letters were mailed October 5, 2021.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 24HH.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV FWD,16511
