,report_received_date,nhtsa_id,recall_link,manufacturer,subject,component,mfr_campaign_number,recall_type,potentially_affected,defect_summary,consequence_summary,corrective_action,fire_risk_when_parked,do_not_drive,completion_rate
938,2022-12,22V945000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V945000', 'description': 'Go to Recall'}","Volkswagen Group of America, Inc.",Driver's Side Air Bag Inflator May Explode,AIR BAGS,69EM,Vehicle,37558,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2015-2016 Beetle and Beetle Convertibles vehicles.  The driver's side air bag inflator may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, high temperatures, and high temperature cycling.",An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Dealers will replace the driver's side air bag, free of charge.  Interim owner notification letters were mailed February 16, 2023.  Owners will receive a second notice once remedy parts become available; anticipated September 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 69EM.",No,No,0
939,2022-12,22V944000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V944000', 'description': 'Go to Recall'}","BMW of North America, LLC",High Voltage Battery ECU May Interrupt Power,ELECTRICAL SYSTEM,NR (Not Reported),Vehicle,14086,"BMW of North America, LLC (BMW) is recalling certain 2022-2023 iX xDrive40, iX xDrive50, iX M60, i4 eDrive35, i4 eDrive40, i4 M50, and 2023 i7 xDrive60 vehicles.  The high voltage battery electronic control unit (ECU) software may cause an interruption of electrical power.","An interruption of electrical power may result in a sudden loss of drive power, increasing the risk of a crash.","Dealers will update the high voltage battery ECU software, free of charge.  Owner notification letters are expected to be mailed February 10, 2023.  Owners may contact BMW customer service at 1-800-525-7417.",No,No,99.85
940,2022-12,22V943000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V943000', 'description': 'Go to Recall'}","New Flyer of America, Inc.",Upper Steering Shaft Connection May Loosen,STEERING,R22-035,Vehicle,746,"New Flyer of America, Inc. (New Flyer) is recalling certain 2013-2022 XDE35, XDE40, XDE60, XE40, XN40, 2017-2022 XE60, 2014-2022 XT40 and XT60 transit buses equipped with a double tilt steering column.  The steering column connection to the upper steering shaft may become loose.","A loose steering shaft can cause a loss of steering, increasing the risk of a crash.","Dealers will replace the steering column and shaft components, free of charge.  Owner notification letters were mailed on February 1, 2023.  Owners may contact New Flyer's customer service at 1-204-224-6706.  New Flyer's number for this recall is R22-035.",No,No,82.04
941,2022-12,22V942000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V942000', 'description': 'Go to Recall'}","BMW of North America, LLC",Driver's Seat Backrest Missing a Bolt,SEATS,NR (Not Reported),Vehicle,4,"BMW of North America, LLC (BMW) is recalling certain 2023 X5 sDrive40i, X5 M50i and X5 xDrive 45e vehicles.  One of the four bolts that connects the backrest to the driver's seat frame may not have been correctly installed.","A loose driver's seat backrest may not properly restrain the occupant during a crash, increasing the risk of injury.","Dealers will inspect the driver's seat backrest and if necessary, install an attachment bolt, free of charge.  Owner notification letters are expected to be mailed February 17, 2023.  Owners may contact BMW customer service at 1-800-525-7417.",No,No,75
942,2022-12,22V938000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V938000', 'description': 'Go to Recall'}","Mercedes-Benz USA, LLC",Center Console May Open in a Crash/FMVSS 201,LATCHES/LOCKS/LINKAGES,2023010008,Vehicle,11,"Mercedes-Benz USA, LLC (MBUSA) is recalling certain 2019 AMG GT53 and AMG GT63 vehicles.  In certain types of crash events, the center console may unlatch, allowing the storage compartment to open.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 201, ""Occupant Protection in Interior Impact.""","A center console that opens during a crash can allow unsecured cargo to eject into the cabin, increasing the risk of injury.","Dealers will replace the front center console storage compartment, free of charge.  Owner notification letters were mailed February 3, 2023.  Owners may contact MBUSA customer service at 1-800-367-6372.  MBUSA's number for this recall is 2023010008.",No,No,54.55
943,2022-12,22V941000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V941000', 'description': 'Go to Recall'}",Hyundai Motor America,Coolant Leak in EPCU May Cause Loss of Drive Power,ELECTRICAL SYSTEM,239,Vehicle,853,Hyundai Motor America (Hyundai) is recalling certain 2021 Kona EV vehicles.  The Electric Power Control Unit (EPCU) may have been improperly sealed and may leak coolant internally.,"Coolant contacting the EPCU circuit board may cause a loss of drive power, increasing the risk of a crash.","Dealers will inspect and replace the EPCU, as necessary, free of charge.  Owner notification letters were mailed March 22, 2023.  A second notice will be sent once the final remedy is available.  Owners may contact Hyundai customer service at 1-855-371-9460.  Hyundai's number for this recall is 239.",No,No,67.18
944,2022-12,22V936000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V936000', 'description': 'Go to Recall'}","Mercedes-Benz USA, LLC",Loss of Steering Control,STEERING,2022120016,Vehicle,69,"Mercedes-Benz USA, LLC (MBUSA) is recalling certain 2021-2022 GLE350, GLE450, 2022 AMG GLE53, AMG GLE63, and GLS450 vehicles.  The steering coupling locking screw may loosen and possibly detach from the steering gear, resulting in a loss of steering control.",A loss of steering control can increase the risk of a crash.,"Dealers will replace the steering coupling locking screw, free of charge.  Owner notification letters were mailed January 27, 2023.  Owners may contact MBUSA customer service at 1-800-367-6372.  MBUSA's number for this recall is 2022120016.",No,No,75.36
945,2022-12,22V935000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V935000', 'description': 'Go to Recall'}","Mercedes-Benz USA, LLC",Insufficiently Attached Dashboard,STRUCTURE,2023010001,Vehicle,1,"Mercedes-Benz USA, LLC (MBUSA) is recalling one 2022 S 500 vehicle.  The dashboard may be insufficiently attached, which can result in an improper front passenger air bag deployment in the event of a crash.",Improper deployment of an air bag can increase the risk of injury.,"Dealers will replace a portion of the dashboard, free of charge.  The owner notification letter was mailed January 20, 2023.  Owners may contact MBUSA customer service at 1-800-367-6372.  MBUSA's number for this recall is 2023010001.",No,No,100
946,2022-12,22V934000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V934000', 'description': 'Go to Recall'}",Lightning eMotors Inc.,High Voltage Battery Packs May Fail,ELECTRICAL SYSTEM,2022-002,Vehicle,27,Lightning eMotors Inc. (LeM) is recalling certain 2021-2022 FE4-129 vehicles equipped with Romeo Power battery packs. The high voltage battery may lose traction power while driving or fail to start.,A sudden loss of traction power while driving increases the risk of a crash.,"LeM will replace the battery, free of charge. Owner notification letters were mailed February 6, 2023.  Owners may contact LeM customer service at 1-970-744-4926 or 1-800-223-0740.  LeM's number for this recall is LeM Recall 2022-002.",No,No,87.5
947,2022-12,22V939000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V939000', 'description': 'Go to Recall'}",PACCAR Incorporated,Suspension Tracking Rod Brackets May Fail,SUSPENSION,22PBL,Vehicle,15658,"PACCAR Incorporated (PACCAR) is recalling certain 2015-2023 Peterbilt 320 and 520 refuse trucks equipped with Haulmaax/EX suspensions.  The suspension tracking rod brackets may fail and detach from the forward drive axle, causing the axle to become unstable.","An unstable axle can decrease vehicle stability and control, increasing the risk of a crash.","Dealers will inspect the welds and add an additional bracket between the tracking rod bracket and axle housing, as necessary, free of charge.  Owner notification letters are expected to be mailed February 14, 2023.  Owners may contact Peterbilt's customer service at 1-940-591-4220.  PACCAR's number for this recall is 22PBL.",No,No,37.39
948,2022-12,22V937000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V937000', 'description': 'Go to Recall'}","Mercedes-Benz USA, LLC",Rear Axle Differential Housing May Crack and Break,POWER TRAIN,2023040001,Vehicle,278,"Mercedes-Benz USA, LLC (MBUSA) is recalling certain 2022 AMG G63 4x4-squared vehicles.  The rear axle differential housing may crack, leaking oil onto the road.  In addition, the rear axle differential housing may break, resulting in a loss of rear wheel control and drive power.","A loss of rear wheel control and drive power can increase the risk of a crash.  In addition, differential oil that leaks onto the road can increase the risk of a crash.","Owners are advised not to drive their vehicles until the vehicle has been remedied.  Dealers will inspect and replace the rear axle, as necessary, free of charge.  The MBUSA Customer Assistance Center will assist owners to make arrangements with their authorized Mercedes-Benz dealer to have the vehicle towed for inspection.  Towing and loaner vehicles or alternate transportation, where available, will be offered at no cost to the customer.  Owner notification letters were mailed May 12, 2023.  Owners may contact MBUSA customer service at 1-800-367-6372.  MBUSA's number for this recall is 2023040001.",No,Yes,76.98
949,2022-12,22V940000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V940000', 'description': 'Go to Recall'}",PACCAR Incorporated,Mirror May Detach and Become Road Hazard,VISIBILITY,22PBF,Vehicle,2565,"PACCAR Incorporated (PACCAR) is recalling certain 2022-2023 Peterbilt 579 vehicles.  The molded hood mirror assemblies may break at the pivot joint and, if unsecured by a harness or tether, can fall into the roadway.","A molded hood mirror that falls into the roadway can become a road hazard, increasing the risk of a crash.","Dealers will inspect for a wire harness or tether and replace the hood mirror assembly as necessary, free of charge.  Owner notification letters are expected to be mailed February 14, 2023.  Owners may contact Peterbilt's customer service at 1-940-591-4220.  PACCAR's number for this recall is 22PBF.",No,No,37.7
950,2022-12,22V932000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V932000', 'description': 'Go to Recall'}","Airstream, Inc.",Entry Door Window May Detach,EQUIPMENT,NR (Not Reported),Vehicle,1992,"Airstream Inc. (Airstream) is recalling certain 2017-2022 Basecamp 16, and 2021-2022 Basecamp 20 travel trailers.  The adhesive bond between the glass and metal frame of the entry door window can fail, causing the glass to separate from the frame.",A window glass that detaches from the trailer can increase the risk of injury or crash.,"Dealers will test the windows and replace, as necessary, free of charge.  Owner notification letters were mailed February 9, 2023.  Owners may contact Airstream customer service at 1-877-596-6505 or 1-937-596-6111 ext. 7401 or 7411.  This recall is an expansion of recall number 20V-349.",No,No,14.61
951,2022-12,22V931000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V931000', 'description': 'Go to Recall'}","Jayco, Inc.",Windshield Wipers May Fail,VISIBILITY,Ford 22V-250,Vehicle,37,"Jayco, Inc. (Jayco) is recalling certain 2023 Jayco Seneca XT and Entegra Accolade XT motorhomes.  The windshield wiper arms may break, causing the windshield wipers to fail.","Inoperative windshield wipers can reduce visibility in certain driving conditions, increasing the risk of a crash.","Dealers will inspect and replace both front windshield wiper arms, as necessary, free of charge.  Owner notification letters were mailed January 19, 2023.  Owners may contact Jayco customer service at 1-800-283-8267.",No,No,0
952,2022-12,22T024000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22T024000', 'description': 'Go to Recall'}",Yokohama Tire Corporation,Tire Tread May Separate/FMVSS 119,TIRES,NR (Not Reported),Tire,6125,"Yokohama Tire Corporation (Yokohama Tire) is recalling certain TY517 MC2 tires, size 295/75R22.5 16H, and BluEarth 109L tires, size 295/75R22.5 14G, with DOT date code 2222.  The tires may have been produced with an incorrectly manufactured rubber compound, which can cause the rubber adhesion to fail and result in tread separation.  As such, these tires fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 119, ""New Pneumatic Tires- Other than Passenger Cars.""","Tread separation can result in tire failure and a loss of vehicle control, increasing the risk of a crash.","Dealers will inspect and replace the affected tires, free of charge.  Owner notification letters are expected to be mailed January 30, 2023.  Owners may contact Yokohama's customer service at 1-800-423-4544.",No,No,2.97
953,2022-12,22V929000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V929000', 'description': 'Go to Recall'}","General Motors, LLC",Passenger Air Bag May Deploy with Child in Seat,AIR BAGS,N222388911,Vehicle,9,"General Motors, LLC (GM) is recalling certain 2023 Chevrolet Equinox and GMC Terrain vehicles equipped with ventilated front passenger seats.  The Occupant Classification System may not properly disable the front passenger air bag when there is a small child or child restraint detected in the seat.","In the event of a crash, a front passenger air bag that deploys with a child or infant in the front passenger seat can increase their risk of injury.","Dealers will replace the passenger presence system, free of charge.  Owner notification letters were mailed January 24, 2023.  Owners may contact Chevrolet customer service at 1-800-222-1020 or GMC customer service at 1-800-462-8782.  GM's number for this recall is N222388911.",No,No,100
954,2022-12,22V933000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V933000', 'description': 'Go to Recall'}","Airstream, Inc.",Overhead Galley Cabinet May Detach,EQUIPMENT,NR (Not Reported),Vehicle,200,"Airstream, Inc. (Airstream) is recalling certain 2022-2023 Interstate 24X motorhomes.  The fasteners that hold the overhead galley cabinet may fail, causing the cabinet to detach from the interior wall.",An overhead galley cabinet that detaches can increase the risk of a crash or injury.,"Dealers will install additional fasteners, free of charge.  Owner notification letters were mailed January 30, 2023.  Owners may contact Airstream customer service at 1-877-596-6505 or 1-937-596-6111 ext. 7401 or 7411.",No,No,62.43
955,2022-12,22E100000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22E100000', 'description': 'Go to Recall'}",Ridewell Corporation,Loose Brake Pad Retaining Clip May Damage Tire,"SERVICE BRAKES, AIR",NR (Not Reported),Equipment,186,"Ridewell Corporation (Ridewell) is recalling certain Ridewell 266 Suspensions with model number 164223HB001, equipped with Haldex Brake ModulT Gen II Air Disc Brakes.  The retaining clip in the brake pad retaining assembly may be loose or could detach, loosening the brake pad.  Affected axles will fall in between these axle serial numbers noted on the axle label C21G03901 ? C21G03908; C21I03369 ? C21I07320; C21J01209 ? C21J01411; C21L14396 ? C21L14415; C22D06030 ? C22D06077.","A retaining clip or bracket that detaches can damage the brake pad, reducing brake performance, damage a tire valve, causing a flat tire, or become a road hazard, increasing the risk of a crash.","Dealers will inspect and repair the spring bracket assembly as necessary, free of charge.  Owner notification letters were mailed December 28, 2022.  Owners may contact Ridewell customer service at 1-417-833-4565.",No,No,100
956,2022-12,22V930000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V930000', 'description': 'Go to Recall'}","General Motors, LLC",Fire Risk after Seat Belt Pretensioner Deployment,SEAT BELTS,N222383790,Vehicle,111242,"General Motors, LLC (GM) is recalling certain 2017-2023 Chevrolet Bolt EV vehicles.  After a crash with seat belt pretensioner deployment, the pretensioner exhaust may ignite carpet fibers near the B-pillar, causing a fire.",A vehicle fire can increase the risk of injury.,"Dealers will install metal foil at the carpet near the pretensioner exhaust, and install a pretensioner cover as necessary, free of charge.  Letters informing owners of the safety risk were mailed January 23, 2023.  Owner notification letters were mailed January 23, 2023.  Owners may contact Chevrolet customer service at 1-800-222-1020.  GM's number for this recall is N222383790.",No,No,52.84
957,2022-12,22V925000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V925000', 'description': 'Go to Recall'}",Ford Motor Company,Fuel Tank Paint May Peel and Result in a Fuel Leak,"FUEL SYSTEM, GASOLINE",22S76,Vehicle,11074,"Ford Motor Company (Ford) is recalling certain 2022-2023 E-350, E-450, and 2021-2022 F-59 vehicles.  The paint along the weld seam of the fuel tank may peel and lead to corrosion of the exposed metal, which can result in a fuel leak.",A fuel leak in the presence of an ignition source increases the risk of a fire.,"Dealers will inspect the fuel tank and replace, if necessary, free of charge.  Owner notification letters were mailed on April 14, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S76.",No,No,35.98
958,2022-12,22V923000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V923000', 'description': 'Go to Recall'}","General Motors, LLC",Front Impact Bar Not Welded Properly,STRUCTURE,NR (Not Reported),Vehicle,2108,"General Motors, LLC (GM) is recalling certain 2022-2023 Chevrolet Malibu vehicles.  The front impact bar, a structural portion of the vehicle frame, may not be properly welded to the front frame rail.","An improperly welded front impact bar may result in the front crash sensors not performing correctly, increasing the risk of injury in a crash.","Dealers will inspect the right-hand and left-hand side of the vehicle's motor rail for an incomplete weld.  If the condition is found, the vehicle will be repurchased by GM.  Owner notification letters were mailed January 20, 2023.  Owners may contact Chevrolet customer service at 1-800-222-1020.",No,No,76.16
959,2022-12,22E099000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22E099000', 'description': 'Go to Recall'}",Williamsen-Godwin Truck Body Company LLC,Steering Arm May Fracture,STEERING,NR (Not Reported),Equipment,12,"Williamsen-Godwin Truck Body Company LLC (Williamsen-Godwin) is recalling certain WPED5W-SL2255 trailers equipped with Smart-Steer 2.0 self-steering axles.  The steering arm may fracture during certain conditions, such as low speed and high side-loading.","The fractured steering arm and tie rod can separate and fall to the ground, increasing the risk of a crash.","Dealers will install a new steering arm and additional welds, free of charge. The manufacturer has not yet provided a schedule for recall notification. Owners may contact Williamsen-Godwin customer service at 1-801-973-9400.",No,No,50
960,2022-12,22V927000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V927000', 'description': 'Go to Recall'}","Volkswagen Group of America, Inc.",Loose Retaining Ring May Cause Dislodged Air Strut,SUSPENSION,42M4,Vehicle,96,"Volkswagen Group of America, Inc. (Audi) is recalling certain 2022 Audi E-Tron GT vehicles.  A retaining ring on top of the suspension strut may come loose, resulting air loss from the strut spring.","An air suspension strut failure may cause a loss of vehicle handling and control, increasing the risk of a crash.","Dealers will inspect the suspension strut and replace it, if necessary, free of charge.  Owner notification letters are expected to be mailed February 10, 2023.  Owners may contact Audi's customer service at 1-800-253-2834.  Audi's number for this recall is 42M4.",No,No,78.13
961,2022-12,22V928000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V928000', 'description': 'Go to Recall'}",Ford Motor Company,Improperly Secured Side Impact Sensors,AIR BAGS,22S77,Vehicle,1226,Ford Motor Company (Ford) is recalling certain 2021-2022 Bronco vehicles.  The right or left side impact sensors may not be properly secured to the vehicle.,"An improperly secured side impact sensor may cause the air bags to unintentionally deploy, or not to deploy as intended, increasing the risk of injury in a crash.","Dealers will inspect the side impact sensor attachments and repair, as necessary, free of charge.  Owner notification letters were mailed January 20, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S77.",No,No,57.75
962,2022-12,22V926000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V926000', 'description': 'Go to Recall'}","Polestar Automotive USA, Inc.",High-Voltage Battery May Overheat,ELECTRICAL SYSTEM,R10202,Vehicle,66,"Polestar Automotive USA, Inc. (Polestar) is recalling certain 2020-2021 Polestar 1 vehicles.  Defective high-voltage battery cells may cause the battery to overheat when fully charged.",The high-voltage battery overheating increases the risk of a fire.,"Dealers will replace the high-voltage battery cells, free of charge.  Remedy parts are expected to become ready by June 2023.  As an interim repair, owners will need to take their vehicle to a dealership for a software update.  Interim notices were mailed January 31, 2023.  Owners may contact Polestar customer service at 1-800-806-2504.  Polestar's number for this recall is R10202.  Note: This recall has been superseded by Recall 23V361 (R102316).  Any vehicle that received the interim repair under Recall 22V926 (R10202) will still need to have the remedy for 23V361 (R102316) performed.",No,No,0
963,2022-12,22V924000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V924000', 'description': 'Go to Recall'}",Easymile Inc.,Battery May Catch Fire While Charging,ELECTRICAL SYSTEM,NR (Not Reported),Vehicle,4,"Easymile Inc. (Easymile) is recalling certain 2018-2019 EZ10 autonomous passenger shuttles.  The 48-volt battery may be defective, allowing the battery to catch fire while charging.",A defective battery increases the risk of fire.,"Owners were advised not to operate their vehicles until the remedy had been completed.  Easymile has replaced the 48-volt battery, free of charge.  All vehicles were repaired by January 2023.  Customers may contact Easymile at Info@easymile.com.",No,Yes,100
964,2022-12,22V921000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V921000', 'description': 'Go to Recall'}","Porsche Cars North America, Inc.",Loose Retaining Ring May Cause Dislodged Air Strut,SUSPENSION,ANB8,Vehicle,28,"Porsche Cars North America, Inc. (Porsche) is recalling certain 2021 Taycan, Taycan 4S, Taycan Turbo S, Taycan 4 Cross Turismo, and Taycan 4S Cross Turismo vehicles.   A retaining ring on top of the suspension strut may come loose, resulting in a dislodged strut and air loss from the strut spring.","An air suspension strut failure may cause a loss of vehicle handling and control, increasing the risk of a crash.","Dealers will inspect the suspension strut and replace it, if necessary, free of charge.  Owner notification letters are expected to be mailed February 10, 2023.  Owners may contact Porsche's customer service at 1-800-767-7243.  Porsche's number for this recall is ANB8.",No,No,78.57
965,2022-12,22V920000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V920000', 'description': 'Go to Recall'}","Forest River, Inc.",Refrigerator Wiring May Melt and Cause Fire,EQUIPMENT,22-1580,Vehicle,262,"Forest River, Inc. (Forest River) is recalling certain 2023 Salem, Stealth EVO, and Wildwood travel trailers.  The 8-gauge wire connected to the 12-Volt refrigerator may not have over-current protection, which can cause the wire to melt.","Melted wiring can cause an electrical short, increasing the risk of a fire.","Dealers will install a 20-AMP mini-breaker, free of charge.  Owner notification letters were mailed January 10, 2023.  Owners may contact Forest River customer service at 1-503-831-5413.  Forest River's number for this recall is 22-1580.",No,No,59.16
966,2022-12,22V922000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V922000', 'description': 'Go to Recall'}","Jayco, Inc.",HVAC Controls May Become Inoperative,ELECTRICAL SYSTEM,Ford 22V-791,Vehicle,90,"Jayco, Inc. (Jayco) is recalling certain 2023 Jayco Solstice and Entegra Expanse recreational vehicles.  The heating, ventilation, and air-conditioning (HVAC) system's controls, including those for defog and defrost, may become inoperative.","Loss of the ability to control the defrost or defog function decreases the driver's visibility under certain driving conditions, increasing the risk of a crash.","Dealers will update the remote climate control module software, free of charge.  Owner notification letters were mailed on December 21, 2022.  Owners may contact Jayco customer service at 1-800-283-8267.",No,No,0
967,2022-12,22V919000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V919000', 'description': 'Go to Recall'}","Daimler Trucks North America, LLC",Incompatible Tires and Rims/FMVSS 120,TIRES,FL-962,Vehicle,49,"Daimler Trucks North America, LLC (DTNA) is recalling certain 2020-2023 Freightliner 114SD, 2023 Freightliner 122SD, 2020 Western Star 4700, 2019-2022 Western Star 4900, 2019-2023 Freightliner Business Class M2, and 2021 Freightliner Cascadia vehicles.  The vehicles are equipped with tires that are not compatible with their 8.25-inch rims.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 120, ""Wheels and Rims-Other Than Passenger Cars.""","Driving with tires that are not compatible with their rims can reduce tire performance, increasing the risk of a crash.","Dealers will replace the tires, free of charge.  Owner notification letters were mailed June 2, 2023.  Owners may contact DTNA customer service at 1-800-547-0712.  DTNA's number for this recall is FL-962.",No,No,14.29
968,2022-12,22V916000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V916000', 'description': 'Go to Recall'}",East Manufacturing Corp.,Steering Arm May Fracture,STEERING,22E-080,Vehicle,17,"East Manufacturing Corp. (East Manufacturing) is recalling certain 2018-2021 Frame Dump Trailers.  The steering arm may fracture during certain conditions, such as low speed and high side-loading.","The fractured steering arm and tie rod can separate and fall to the ground, increasing the risk of a crash.","Dexter Axle dealers will install a new steering arm and additional welds, free of charge.  Owner notification letters were mailed on November 16, 2022.  Owners may contact Dexter Axle's customer service at 1-574-295-7888.  East Manufacturing's number for this recall is 22E-080.",No,No,0
969,2022-12,22V918000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V918000', 'description': 'Go to Recall'}",Prevost Car (US) Inc.,Inoperative Engine Stop Button,ENGINE,NR (Not Reported),Vehicle,22,Prevost Car (US) Inc. (Prevost) is recalling certain 2017-2018 X3-45 motorcoaches.  The engine stop button located in the engine compartment may fail to stop the engine.,An inoperative engine stop button can increase the risk of injury to a service technician.,"Prevost will update the software, free of charge.  Owner notification letters were mailed on January 31, 2023.  Owners may contact Prevost's customer service at 1-866-870-2046.",No,No,9.09
970,2022-12,22V917000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V917000', 'description': 'Go to Recall'}",Volvo Bus Corporation,Incorrectly Installed GPS Devices,EQUIPMENT,SR23-82,Vehicle,20,"Volvo Bus Corporation (Volvo Bus) is recalling certain 2022 9700 buses.  The GPS devices may have been installed incorrectly, which can cause an accelerator pedal sensor malfunction and lead to an unexpected loss of drive power.","A loss of drive power can increase the risk of a crash.  Additionally, a disabled bus may require an evacuation procedure in an uncontrolled traffic situation, increasing the risk of injury to passengers.","Prevost will inspect and reinstall the GPS devices, if necessary, free of charge.  Owner notification letters are expected to be mailed January 31, 2023.  Owners may contact Volvo Bus' customer service at 1-866-870-2046.",No,No,15
971,2022-12,22V915000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V915000', 'description': 'Go to Recall'}",Braun Ambulances,Missing Ventilation Hole in Battery Compartment,STRUCTURE,NR (Not Reported),Vehicle,11,Braun Ambulances (Braun) is recalling certain 2022 Demers MXP153E ambulances.  The rear battery compartment may be missing the ventilation hole.,"A lack of ventilation may cause the battery to over charge and emit battery vapor, increasing the risk of an injury and/or fire.","Owners are advised not to drive their ambulances until the remedy has been completed.  Dealers will drill a hole and install a filter in the rear battery compartment, free of charge.  Owner notification letters were mailed January 12, 2023.  Owners may contact Braun's customer service at 1-877-344-9990.",No,Yes,100
972,2022-12,22V914000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V914000', 'description': 'Go to Recall'}","Daimler Trucks North America, LLC",Inaccurate Gear Shifter Indicator/FMVSS 102,POWER TRAIN,FL-961,Vehicle,23,"Daimler Trucks North America, LLC (DTNA) is recalling certain 2021-2022 MT50e electric walk-in vans that were previously repaired under recall number 22V-340.  The transmission gear shifter indicator may not display accurately.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 102, ""Transmission Shift Lever Sequence/Starter Interlock/Transmission Braking Effect.""","Driving a vehicle with an inaccurate transmission gear shifter indicator can result in an unintentional gear shift, which can increase the risk of a crash.","Dealers will inspect and replace the gear shifter, as necessary, free of charge.  Owner notification letters were mailed February 2, 2023.  Owners may contact DTNA customer service at 1-800-547-0712.  DTNA's number for this recall is FL-961.",No,No,65.22
973,2022-12,22V912000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V912000', 'description': 'Go to Recall'}","Kawasaki Motors Corp., U.S.A.",Engine Stall While Riding,ENGINE AND ENGINE COOLING,NR (Not Reported),Vehicle,3172,"Kawasaki Motors Corp., U.S.A. (KMC) is recalling certain 2015-2018 ZX1000, 2018 ZX1002A, ZX1002B, 2019-2021 ZX1002D, 2019-2022 ZX1002J, 2020-2023 ZR1000K, 2021-2022 ZR1000L, 2022 ZX1002R, and 2023 ZR1002L (Ninja H2, Ninja H2 Carbon, Ninja H2 SX, Ninja H2 SX SE, Ninja H2 SX SE+, Z H2, and Z H2 SE) motorcycles.  Please see the attached model information chart for a detailed list of model codes, names and years.  The plunger in the camshaft chain tensioner may lock, which can result in an engine stall while riding.",An engine stall while riding can increase the risk of a crash or injury.,"Dealers will replace the camshaft chain tensioner, free of charge.  Owner notification letters were mailed December 21, 2022.  Owners may contact KMC customer service at 1-866-802-9381.",No,No,45.43
974,2022-12,22V913000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V913000', 'description': 'Go to Recall'}","Kawasaki Motors Corp., U.S.A.",Speed Display Failure/FMVSS 123,ELECTRICAL SYSTEM,MC22-09,Vehicle,200,"Kawasaki Motors Corp., U.S.A. (KMC) is recalling certain 2022 Ninja H2 SX SE (ZX1002R) motorcycles.  A software error in the multi-function meter may cause the motorcycle speed display to fail.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 123, ""Motorcycle Controls and Displays.""",Operating a motorcycle without a functioning speed display can increase the risk of a crash or injury.,"Dealers will update the meter software, free of charge.  Owner notification letters were mailed December 21, 2022.  Owners may contact KMC customer service at 1-866-802-9381.  KMC's number for this recall is MC22-09.",No,No,76.5
